event_date,ativo,motivos,selected_motivo,avg_similarity,historical_events_used,reference_dates,reference_motivos,applied_scale,source,status
2022-04-01,EXXO34,"[""Anúncio dos EUA de liberação de 1 milhão de barris por dia de suas reservas estratégicas"", ""Expectativa de aumento da oferta global de petróleo"", ""Alta dos preços do petróleo"", ""Desempenho positivo do setor de petróleo na bolsa""]",Expectativa de aumento da oferta global de petróleo,0.999999999998999,5,"[""2022-03-31"", ""2022-03-30"", ""2022-03-07"", ""2022-03-04"", ""2022-02-04""]","[""Expectativa de aumento da oferta global de petróleo"", ""Alta dos preços do petróleo"", ""Alta dos preços do petróleo"", ""Alta dos preços do petróleo"", ""Alta dos preços do petróleo""]",0.3,seq,applied
2022-04-04,EXXO34,"[""ataques a instalações de petróleo na Rússia"", ""expectativa de novas sanções contra a Rússia""]",expectativa de novas sanções contra a Rússia,0.712355069107854,2,"[""2022-03-11"", ""2022-03-11""]","[""Possíveis sanções ao petróleo russo"", ""Possíveis sanções ao petróleo russo""]",0.3,seq,applied
2022-04-06,EXXO34,"[""Lockdowns na China afetando demanda"", ""Liberação de reservas estratégicas de petróleo pelos EUA"", ""Alta dos preços do petróleo"", ""Tensões geopolíticas envolvendo Rússia e Ucrânia"", ""Queda nos preços internacionais do petróleo"", ""Movimento de realização de lucros no setor""]",Alta dos preços do petróleo,0.9999999999989992,5,"[""2022-03-30"", ""2022-03-07"", ""2022-03-04"", ""2022-03-21"", ""2022-02-04""]","[""Alta dos preços do petróleo"", ""Alta dos preços do petróleo"", ""Alta dos preços do petróleo"", ""Tensões geopolíticas envolvendo Rússia e Ucrânia"", ""Alta dos preços do petróleo""]",0.3,seq,applied
2022-04-07,EXXO34,"[""Alta nos preços do petróleo"", ""Perspectiva de oferta restrita no mercado global"", ""Alta do preço internacional do petróleo"", ""Otimismo com resultados operacionais da Petrobras""]",Alta nos preços do petróleo,0.9999999999989988,5,"[""2022-03-21"", ""2022-03-10"", ""2022-02-01"", ""2022-01-04"", ""2021-12-21""]","[""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2022-04-08,EXXO34,"[""Preocupações com oferta global devido à guerra na Ucrânia"", ""Redução dos estoques de petróleo nos EUA""]",Redução dos estoques de petróleo nos EUA,0.8799018750873723,5,"[""2022-02-17"", ""2021-11-17"", ""2021-11-10"", ""2022-03-23"", ""2021-04-08""]","[""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""Temores de interrupção de oferta devido à guerra na Ucrânia"", ""Aumento dos estoques de petróleo nos EUA""]",0.3,seq,applied
2022-04-11,EXXO34,"[""Lockdowns na China devido à COVID-19"", ""Preocupações com desaceleração econômica global"", ""Queda nas ações da Exxon Mobil nos EUA"", ""Preocupações com a demanda global por petróleo""]",Preocupações com a demanda global por petróleo,0.9651115863004047,5,"[""2021-04-30"", ""2022-03-16"", ""2022-01-19"", ""2021-12-30"", ""2021-05-18""]","[""Preocupações com a demanda global de petróleo"", ""Queda das ações da Exxon Mobil nos EUA"", ""Queda das ações da Exxon Mobil nos EUA"", ""Queda das ações da Exxon Mobil nos EUA"", ""Queda das ações da Exxon Mobil nos EUA""]",0.3,seq,applied
2022-04-12,EXXO34,"[""ameaça de corte de exportações russas"", ""expectativa de aumento da demanda na China""]",expectativa de aumento da demanda na China,0.7651124904320329,3,"[""2021-06-21"", ""2021-08-10"", ""2022-03-01""]","[""Expectativa de aumento da demanda global"", ""Expectativas de aumento da demanda global"", ""Temores de sanções e restrições à oferta de petróleo russo""]",0.3,seq,applied
2022-04-13,EXXO34,"[""Temores de interrupção na oferta devido à guerra na Ucrânia"", ""Queda nos estoques de petróleo dos EUA"", ""Alta do preço internacional do petróleo"", ""Expectativas de dividendos elevados"", ""Valorização do petróleo no mercado internacional"", ""Otimismo com o setor de óleo e gás""]",Queda nos estoques de petróleo dos EUA,0.9999999999989987,5,"[""2022-01-11"", ""2021-12-23"", ""2021-03-26"", ""2021-09-22"", ""2021-09-15""]","[""Queda nos estoques de petróleo dos EUA"", ""Queda nos estoques de petróleo dos EUA"", ""Alta do preço internacional do petróleo"", ""Queda nos estoques de petróleo dos EUA"", ""Queda nos estoques de petróleo dos EUA""]",0.3,seq,applied
2022-04-14,EXXO34,"[""Temores de interrupção de oferta devido à guerra na Ucrânia"", ""Queda nos estoques de petróleo dos EUA"", ""Valorização do preço do petróleo"", ""Perspectivas positivas para o setor de óleo e gás""]",Temores de interrupção de oferta devido à guerra na Ucrânia,0.9999999999989987,5,"[""2022-03-23"", ""2022-04-13"", ""2022-01-11"", ""2021-12-23"", ""2021-09-22""]","[""Temores de interrupção de oferta devido à guerra na Ucrânia"", ""Queda nos estoques de petróleo dos EUA"", ""Queda nos estoques de petróleo dos EUA"", ""Queda nos estoques de petróleo dos EUA"", ""Queda nos estoques de petróleo dos EUA""]",0.3,seq,applied
2022-04-19,EXXO34,"[""Preocupações com lockdowns na China"", ""Fortalecimento do dólar"", ""Alta nos preços internacionais do petróleo"", ""Divulgação de dados positivos de produção""]",Alta nos preços internacionais do petróleo,0.9757648368906281,5,"[""2021-09-22"", ""2021-03-25"", ""2021-02-05"", ""2021-01-22"", ""2022-03-21""]","[""Alta nos preços internacionais do petróleo"", ""Fortalecimento do dólar"", ""Alta nos preços internacionais do petróleo"", ""Valorização do dólar"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2022-04-20,EXXO34,"[""Alta dos preços do petróleo"", ""Perspectivas positivas para o setor de óleo e gás""]",Alta dos preços do petróleo,0.9999999999989992,5,"[""2022-04-06"", ""2022-03-30"", ""2022-03-07"", ""2022-03-04"", ""2022-02-04""]","[""Alta dos preços do petróleo"", ""Alta dos preços do petróleo"", ""Alta dos preços do petróleo"", ""Alta dos preços do petróleo"", ""Alta dos preços do petróleo""]",0.3,seq,applied
2022-04-25,EXXO34,"[""Lockdowns rigorosos na China afetando a demanda"", ""Temores de desaceleração econômica global""]",Lockdowns rigorosos na China afetando a demanda,0.952020425413824,5,"[""2022-03-29"", ""2022-04-06"", ""2022-03-24"", ""2022-03-15"", ""2022-03-14""]","[""Lockdowns na China afetando a demanda"", ""Lockdowns na China afetando demanda"", ""Lockdowns na China afetando demanda"", ""Lockdowns na China afetando demanda"", ""Lockdowns na China afetando demanda""]",0.3,seq,applied
2022-04-26,EXXO34,"[""Temores de sanções europeias ao petróleo russo"", ""Expectativas de recuperação da demanda chinesa"", ""Alta dos preços do petróleo"", ""Otimismo com resultados trimestrais do setor de energia"", ""Alta nos preços internacionais do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Otimismo com resultados trimestrais do setor de energia,0.999999999998999,5,"[""2021-10-26"", ""2022-04-06"", ""2022-03-30"", ""2022-03-07"", ""2022-03-04""]","[""Otimismo com resultados trimestrais do setor de energia"", ""Alta dos preços do petróleo"", ""Alta dos preços do petróleo"", ""Alta dos preços do petróleo"", ""Alta dos preços do petróleo""]",0.3,seq,applied
2022-04-27,EXXO34,"[""Resultados trimestrais acima do esperado"", ""Alta nos preços do petróleo e gás""]",Resultados trimestrais acima do esperado,0.9540467342645067,5,"[""2022-02-04"", ""2021-11-01"", ""2022-01-11"", ""2022-01-06"", ""2021-02-24""]","[""Resultados trimestrais acima do esperado"", ""Resultados trimestrais acima do esperado"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2022-04-28,EXXO34,"[""Temores de embargo europeu ao petróleo russo"", ""Expectativas de recuperação da demanda chinesa"", ""Resultados trimestrais acima do esperado"", ""Alta nos preços do petróleo"", ""Valorização do petróleo"", ""Perspectivas positivas para o setor de óleo e gás""]",Resultados trimestrais acima do esperado,0.999999999998999,5,"[""2022-04-27"", ""2022-01-11"", ""2022-01-06"", ""2022-01-05"", ""2022-01-04""]","[""Resultados trimestrais acima do esperado"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2022-04-29,EXXO34,"[""Volatilidade nos preços do petróleo"", ""Temores de recessão global""]",Temores de recessão global,0.7505770780296173,5,"[""2022-04-25"", ""2022-04-11"", ""2021-11-29"", ""2022-01-04"", ""2021-12-21""]","[""Temores de desaceleração econômica global"", ""Preocupações com desaceleração econômica global"", ""Recuperação dos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2022-05-02,EXXO34,"[""Resultados trimestrais positivos da Exxon Mobil"", ""Alta nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Aversão ao risco nos mercados globais""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2022-03-09"", ""2021-11-30"", ""2021-09-22"", ""2021-07-14"", ""2021-05-25""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",0.3,seq,applied
2022-05-03,EXXO34,"[""Lockdowns na China afetando demanda"", ""Expectativa de alta de juros pelo Fed"", ""Alta do preço do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Lockdowns na China afetando demanda,0.999999999998999,5,"[""2022-04-06"", ""2022-02-11"", ""2022-03-24"", ""2022-01-25"", ""2022-03-15""]","[""Lockdowns na China afetando demanda"", ""Alta do preço do petróleo"", ""Lockdowns na China afetando demanda"", ""Alta do preço do petróleo"", ""Lockdowns na China afetando demanda""]",0.3,seq,applied
2022-05-04,EXXO34,"[""Anúncio da UE sobre embargo ao petróleo russo"", ""Decisão do Fed sobre política monetária"", ""Alta nos preços do petróleo"", ""Resultados financeiros positivos da Exxon Mobil"", ""Divulgação de resultados trimestrais acima do esperado"", ""Anúncio de pagamento de dividendos elevados"", ""Alta dos preços internacionais do petróleo"", ""Otimismo generalizado com o setor de óleo e gás""]",Divulgação de resultados trimestrais acima do esperado,0.9999999999989992,5,"[""2022-02-01"", ""2021-10-08"", ""2021-09-23"", ""2021-09-15"", ""2021-09-13""]","[""Divulgação de resultados trimestrais acima do esperado"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2022-05-05,EXXO34,"[""Queda generalizada do Ibovespa"", ""Aversão ao risco em mercados globais devido à alta dos juros nos EUA""]",Aversão ao risco em mercados globais devido à alta dos juros nos EUA,0.7635450014254319,5,"[""2022-01-21"", ""2021-03-31"", ""2022-01-21"", ""2021-06-18"", ""2021-05-18""]","[""Aversão ao risco nos mercados globais"", ""Aversão ao risco nos mercados globais"", ""Expectativa de alta dos juros nos EUA"", ""expectativa de alta de juros nos EUA"", ""Temores globais sobre inflação e juros""]",0.3,seq,applied
2022-05-06,EXXO34,"[""Divulgação de resultados trimestrais positivos da Exxon Mobil"", ""Alta nos preços internacionais do petróleo"", ""Alta do preço internacional do petróleo"", ""Cenário externo favorável para commodities""]",Alta nos preços internacionais do petróleo,0.9859877411341337,5,"[""2022-05-02"", ""2021-09-22"", ""2021-03-26"", ""2021-02-05"", ""2022-05-02""]","[""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta do preço internacional do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Resultados trimestrais positivos da Exxon Mobil""]",0.3,seq,applied
2022-05-09,EXXO34,"[""temores de recessão global"", ""lockdowns rigorosos na China afetando demanda"", ""Queda das bolsas globais"", ""Temores sobre inflação e juros nos EUA"", ""Queda nos preços do petróleo"", ""Aversão ao risco global e temores sobre a economia chinesa"", ""queda generalizada do Ibovespa"", ""temores globais sobre juros e economia""]",temores de recessão global,0.9999999999989988,5,"[""2022-04-29"", ""2022-03-15"", ""2022-03-14"", ""2021-11-19"", ""2021-11-11""]","[""Temores de recessão global"", ""Queda nos preços do petróleo"", ""Queda nos preços do petróleo"", ""Queda nos preços do petróleo"", ""Queda nos preços do petróleo""]",0.3,seq,applied
2022-05-10,EXXO34,"[""Lockdowns na China afetando demanda"", ""Temores de recessão e fortalecimento do dólar""]",Lockdowns na China afetando demanda,0.9999999999989994,5,"[""2022-05-03"", ""2022-04-06"", ""2022-03-24"", ""2022-03-15"", ""2022-03-14""]","[""Lockdowns na China afetando demanda"", ""Lockdowns na China afetando demanda"", ""Lockdowns na China afetando demanda"", ""Lockdowns na China afetando demanda"", ""Lockdowns na China afetando demanda""]",0.3,seq,applied
2022-05-11,EXXO34,"[""Temores de restrição de oferta devido à guerra na Ucrânia"", ""Queda nos estoques de petróleo dos EUA"", ""Alta dos preços internacionais do petróleo"", ""Otimismo com empresas do setor de energia"", ""Divulgação de resultados trimestrais acima do esperado"", ""Alta dos preços internacionais do petróleo"", ""Alta do preço internacional do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Divulgação de resultados trimestrais acima do esperado,0.999999999998999,5,"[""2022-02-01"", ""2022-04-14"", ""2022-04-13"", ""2021-05-17"", ""2021-05-17""]","[""Divulgação de resultados trimestrais acima do esperado"", ""Queda nos estoques de petróleo dos EUA"", ""Queda nos estoques de petróleo dos EUA"", ""Alta dos preços internacionais do petróleo"", ""Alta dos preços internacionais do petróleo""]",0.3,seq,applied
2022-05-12,EXXO34,"[""Alta nos preços internacionais do petróleo"", ""Otimismo com o setor de óleo e gás""]",Alta nos preços internacionais do petróleo,0.9859655214539027,5,"[""2022-05-06"", ""2022-05-02"", ""2021-09-22"", ""2021-02-05"", ""2022-05-11""]","[""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta dos preços internacionais do petróleo""]",0.3,seq,applied
2022-05-13,EXXO34,"[""Preocupações com oferta global devido à guerra na Ucrânia"", ""Expectativa de aumento da demanda com flexibilização de lockdowns na China"", ""Alta nos preços internacionais do petróleo"", ""Otimismo generalizado no mercado brasileiro""]",Preocupações com oferta global devido à guerra na Ucrânia,0.999999999998999,5,"[""2022-04-08"", ""2022-05-06"", ""2022-05-02"", ""2021-09-22"", ""2021-02-05""]","[""Preocupações com oferta global devido à guerra na Ucrânia"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo""]",0.3,seq,applied
